Código del ámbito,Ámbito,Código del área (M49),Área,Código del elemento,Elemento,Código del producto,Producto,Código del año,Año,Unidad,Valor,Símbolo,Descripción del Símbolo,Nota
"FS","Datos de Seguridad Alimentaria","001","Mundo","6121","Valor","210090M","Prevalencia de la inseguridad alimentaria moderada o grave en la población adulta masculina (%) (valor anual)","2022","2022","%","25.4","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","001","Mundo","6121","Valor","210091F","Prevalencia de la inseguridad alimentaria moderada o grave en la población adulta femenina (%) (promedio de 3 años)","20142016","2014-2016","%","20.7","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","001","Mundo","6121","Valor","210091F","Prevalencia de la inseguridad alimentaria moderada o grave en la población adulta femenina (%) (promedio de 3 años)","20152017","2015-2017","%","21.5","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","001","Mundo","6121","Valor","210091F","Prevalencia de la inseguridad alimentaria moderada o grave en la población adulta femenina (%) (promedio de 3 años)","20162018","2016-2018","%","22.3","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","001","Mundo","6121","Valor","210091F","Prevalencia de la inseguridad alimentaria moderada o grave en la población adulta femenina (%) (promedio de 3 años)","20172019","2017-2019","%","23.1","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","001","Mundo","6121","Valor","210091F","Prevalencia de la inseguridad alimentaria moderada o grave en la población adulta femenina (%) (promedio de 3 años)","20182020","2018-2020","%","24.9","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","001","Mundo","6121","Valor","210091F","Prevalencia de la inseguridad alimentaria moderada o grave en la población adulta femenina (%) (promedio de 3 años)","20192021","2019-2021","%","26.8","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","001","Mundo","6121","Valor","210091F","Prevalencia de la inseguridad alimentaria moderada o grave en la población adulta femenina (%) (promedio de 3 años)","20202022","2020-2022","%","28.1","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","001","Mundo","6121","Valor","210090F","Prevalencia de la inseguridad alimentaria moderada o grave en la población adulta femenina (%) (valor anual)","2014","2014","%","20.3","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","001","Mundo","6121","Valor","210090F","Prevalencia de la inseguridad alimentaria moderada o grave en la población adulta femenina (%) (valor anual)","2015","2015","%","20.6","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","001","Mundo","6121","Valor","210090F","Prevalencia de la inseguridad alimentaria moderada o grave en la población adulta femenina (%) (valor anual)","2016","2016","%","21.2","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","001","Mundo","6121","Valor","210090F","Prevalencia de la inseguridad alimentaria moderada o grave en la población adulta femenina (%) (valor anual)","2017","2017","%","22.6","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","001","Mundo","6121","Valor","210090F","Prevalencia de la inseguridad alimentaria moderada o grave en la población adulta femenina (%) (valor anual)","2018","2018","%","23","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","001","Mundo","6121","Valor","210090F","Prevalencia de la inseguridad alimentaria moderada o grave en la población adulta femenina (%) (valor anual)","2019","2019","%","23.7","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","001","Mundo","6121","Valor","210090F","Prevalencia de la inseguridad alimentaria moderada o grave en la población adulta femenina (%) (valor anual)","2020","2020","%","28","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","001","Mundo","6121","Valor","210090F","Prevalencia de la inseguridad alimentaria moderada o grave en la población adulta femenina (%) (valor anual)","2021","2021","%","28.6","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","001","Mundo","6121","Valor","210090F","Prevalencia de la inseguridad alimentaria moderada o grave en la población adulta femenina (%) (valor anual)","2022","2022","%","27.8","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","001","Mundo","6132","Valor","210081","Número de personas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20142016","2014-2016","millones No","1626.1","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","001","Mundo","6132","Valor","210081","Número de personas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20152017","2015-2017","millones No","1712","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","001","Mundo","6132","Valor","210081","Número de personas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20162018","2016-2018","millones No","1813.1","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","001","Mundo","6132","Valor","210081","Número de personas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20172019","2017-2019","millones No","1899.7","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","001","Mundo","6132","Valor","210081","Número de personas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20182020","2018-2020","millones No","2063.1","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","001","Mundo","6132","Valor","210081","Número de personas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20192021","2019-2021","millones No","2205.3","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","001","Mundo","6132","Valor","210081","Número de personas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20202022","2020-2022","millones No","2335.5","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","001","Mundo","6132","Valor","210080","Número de personas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2014","2014","millones No","1559.5","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","001","Mundo","6132","Valor","210080","Número de personas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2015","2015","millones No","1612.4","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","001","Mundo","6132","Valor","210080","Número de personas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2016","2016","millones No","1706.5","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","001","Mundo","6132","Valor","210080","Número de personas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2017","2017","millones No","1817","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","001","Mundo","6132","Valor","210080","Número de personas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2018","2018","millones No","1915.8","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","001","Mundo","6132","Valor","210080","Número de personas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2019","2019","millones No","1966.4","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","001","Mundo","6132","Valor","210080","Número de personas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2020","2020","millones No","2307.2","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","001","Mundo","6132","Valor","210080","Número de personas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2021","2021","millones No","2342.5","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","001","Mundo","6132","Valor","210080","Número de personas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2022","2022","millones No","2356.9","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","001","Mundo","6132","Valor","210081M","Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20142016","2014-2016","millones No","529.3","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","001","Mundo","6132","Valor","210081M","Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20152017","2015-2017","millones No","560.8","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","001","Mundo","6132","Valor","210081M","Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20162018","2016-2018","millones No","601.6","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","001","Mundo","6132","Valor","210081M","Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20172019","2017-2019","millones No","631.4","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","001","Mundo","6132","Valor","210081M","Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20182020","2018-2020","millones No","684.4","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","001","Mundo","6132","Valor","210081M","Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20192021","2019-2021","millones No","718","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","001","Mundo","6132","Valor","210081M","Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20202022","2020-2022","millones No","758.3","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","001","Mundo","6132","Valor","210080M","Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2014","2014","millones No","502.8","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","001","Mundo","6132","Valor","210080M","Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2015","2015","millones No","523.5","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","001","Mundo","6132","Valor","210080M","Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2016","2016","millones No","561.7","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","001","Mundo","6132","Valor","210080M","Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2017","2017","millones No","597.2","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","001","Mundo","6132","Valor","210080M","Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2018","2018","millones No","645.8","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","001","Mundo","6132","Valor","210080M","Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2019","2019","millones No","651.3","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","001","Mundo","6132","Valor","210080M","Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2020","2020","millones No","756.3","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","001","Mundo","6132","Valor","210080M","Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2021","2021","millones No","746.6","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","001","Mundo","6132","Valor","210080M","Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2022","2022","millones No","772.1","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","001","Mundo","6132","Valor","210081F","Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20142016","2014-2016","millones No","582.2","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","001","Mundo","6132","Valor","210081F","Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20152017","2015-2017","millones No","611.7","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","001","Mundo","6132","Valor","210081F","Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20162018","2016-2018","millones No","642.8","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","001","Mundo","6132","Valor","210081F","Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20172019","2017-2019","millones No","674.7","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","001","Mundo","6132","Valor","210081F","Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20182020","2018-2020","millones No","736.6","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","001","Mundo","6132","Valor","210081F","Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20192021","2019-2021","millones No","800.9","E","Valor estimado",""
